"","NFR_wide.x","NFR_code","source","year","pollutant","emission","status","Code_2","NFR_wide.y","Code_3","NFR_mid","source_description"
"43618","B_Industry","2C1","Iron and steel production",2014-01-01,"Pb",29.129749767285,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43619","B_Industry","2C1","Iron and steel production",2014-01-01,"Cd",0.98470484642,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43620","B_Industry","2C1","Iron and steel production",2014-01-01,"Hg",0.553856965403,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43621","B_Industry","2C1","Iron and steel production",2014-01-01,"As",4.921934526127,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43622","B_Industry","2C1","Iron and steel production",2014-01-01,"Cr",3.039502236107,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43623","B_Industry","2C1","Iron and steel production",2014-01-01,"Cu",6.280970430132,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43624","B_Industry","2C1","Iron and steel production",2014-01-01,"Ni",3.282281111248,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43625","B_Industry","2C1","Iron and steel production",2014-01-01,"Se",1.465099144308,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43626","B_Industry","2C1","Iron and steel production",2014-01-01,"Zn",100.468300003093,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43627","B_Industry","2C1","Iron and steel production",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",34.291513129594,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43628","B_Industry","2C1","Iron and steel production",2014-01-01,"benzo(a) pyrene",0.100528748832,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43629","B_Industry","2C1","Iron and steel production",2014-01-01,"benzo(b) fluoranthene",0.078486545165,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43630","B_Industry","2C1","Iron and steel production",2014-01-01,"benzo(k) fluoranthene",0.03924098313,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43631","B_Industry","2C1","Iron and steel production",2014-01-01,"Indeno (1,2,3-cd) pyrene",0.039240852304,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43632","B_Industry","2C1","Iron and steel production",2014-01-01,"Total PAHs",0.257497129431,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43633","B_Industry","2C1","Iron and steel production",2014-01-01,"HCB",0.291138,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43634","B_Industry","2C1","Iron and steel production",2014-01-01,"PCBs",123.930758,"Historic","2C","Industrial Processes and Product Use","2C1","Iron and steel production","Iron and steel production"
"43635","B_Industry","2C2","Ferroalloys production",2014-01-01,"NOx
(as NO2)",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43636","B_Industry","2C2","Ferroalloys production",2014-01-01,"NMVOC",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43637","B_Industry","2C2","Ferroalloys production",2014-01-01,"SOx 
(as SO2)",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43638","B_Industry","2C2","Ferroalloys production",2014-01-01,"NH3",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43639","B_Industry","2C2","Ferroalloys production",2014-01-01,"PM2.5",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43640","B_Industry","2C2","Ferroalloys production",2014-01-01,"PM10",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43641","B_Industry","2C2","Ferroalloys production",2014-01-01,"TSP",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43642","B_Industry","2C2","Ferroalloys production",2014-01-01,"BC",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43643","B_Industry","2C2","Ferroalloys production",2014-01-01,"CO",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43644","B_Industry","2C2","Ferroalloys production",2014-01-01,"Pb",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43645","B_Industry","2C2","Ferroalloys production",2014-01-01,"Cd",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43646","B_Industry","2C2","Ferroalloys production",2014-01-01,"Hg",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43647","B_Industry","2C2","Ferroalloys production",2014-01-01,"As",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43648","B_Industry","2C2","Ferroalloys production",2014-01-01,"Cr",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43649","B_Industry","2C2","Ferroalloys production",2014-01-01,"Cu",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43650","B_Industry","2C2","Ferroalloys production",2014-01-01,"Ni",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43651","B_Industry","2C2","Ferroalloys production",2014-01-01,"Se",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43652","B_Industry","2C2","Ferroalloys production",2014-01-01,"Zn",NA,"Historic","2C","Industrial Processes and Product Use","2C2","Ferroalloys production","Ferroalloys production"
"43653","B_Industry","2C3","Aluminium production",2014-01-01,"NOx
(as NO2)",0.00193081,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43654","B_Industry","2C3","Aluminium production",2014-01-01,"SOx 
(as SO2)",0.57616657,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43655","B_Industry","2C3","Aluminium production",2014-01-01,"PM2.5",0.135070506418,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43656","B_Industry","2C3","Aluminium production",2014-01-01,"PM10",0.193174971888,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43657","B_Industry","2C3","Aluminium production",2014-01-01,"TSP",0.239777541569,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43658","B_Industry","2C3","Aluminium production",2014-01-01,"BC",0.003106621648,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43659","B_Industry","2C3","Aluminium production",2014-01-01,"CO",1.963760781328,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43660","B_Industry","2C3","Aluminium production",2014-01-01,"Pb",0.392663995097,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43661","B_Industry","2C3","Aluminium production",2014-01-01,"Cd",0.042796644908,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43662","B_Industry","2C3","Aluminium production",2014-01-01,"Hg",0.010342798075,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43663","B_Industry","2C3","Aluminium production",2014-01-01,"As",0.023567400571,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43664","B_Industry","2C3","Aluminium production",2014-01-01,"Cr",0.121870497566,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43665","B_Industry","2C3","Aluminium production",2014-01-01,"Cu",0.339045542747,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43666","B_Industry","2C3","Aluminium production",2014-01-01,"Ni",0.489041800972,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43667","B_Industry","2C3","Aluminium production",2014-01-01,"Zn",1.442811096591,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43668","B_Industry","2C3","Aluminium production",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.356525189057,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43669","B_Industry","2C3","Aluminium production",2014-01-01,"benzo(a) pyrene",0.0041848326,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43670","B_Industry","2C3","Aluminium production",2014-01-01,"Indeno (1,2,3-cd) pyrene",0.0020924163,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43671","B_Industry","2C3","Aluminium production",2014-01-01,"Total PAHs",0.0062772489,"Historic","2C","Industrial Processes and Product Use","2C3","Aluminium production","Aluminium production"
"43672","B_Industry","2C4","Magnesium production",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.016254,"Historic","2C","Industrial Processes and Product Use","2C4","Magnesium production","Magnesium production"
"43673","B_Industry","2C5","Lead production",2014-01-01,"SOx 
(as SO2)",0.26220079162,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43674","B_Industry","2C5","Lead production",2014-01-01,"PM2.5",0.003594953416,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43675","B_Industry","2C5","Lead production",2014-01-01,"PM10",0.007189906832,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43676","B_Industry","2C5","Lead production",2014-01-01,"TSP",0.008920353647,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43677","B_Industry","2C5","Lead production",2014-01-01,"BC",NA,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43678","B_Industry","2C5","Lead production",2014-01-01,"CO",0.335854431193,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43679","B_Industry","2C5","Lead production",2014-01-01,"Pb",1.645691728451,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43680","B_Industry","2C5","Lead production",2014-01-01,"Cd",0.014998772899,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43681","B_Industry","2C5","Lead production",2014-01-01,"Hg",0.031239774942,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43682","B_Industry","2C5","Lead production",2014-01-01,"As",0.01584117958,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43683","B_Industry","2C5","Lead production",2014-01-01,"Cu",0.128391877302,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43684","B_Industry","2C5","Lead production",2014-01-01,"Se",0.030176786866,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43685","B_Industry","2C5","Lead production",2014-01-01,"Zn",0.273005515451,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43686","B_Industry","2C5","Lead production",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.324363067872,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43687","B_Industry","2C5","Lead production",2014-01-01,"PCBs",0.0008544,"Historic","2C","Industrial Processes and Product Use","2C5","Lead production","Lead production"
"43688","B_Industry","2C6","Zinc production",2014-01-01,"PM2.5",0.00101452143,"Historic","2C","Industrial Processes and Product Use","2C6","Zinc production","Zinc production"
"43689","B_Industry","2C6","Zinc production",2014-01-01,"PM10",0.00132668187,"Historic","2C","Industrial Processes and Product Use","2C6","Zinc production","Zinc production"
"43690","B_Industry","2C6","Zinc production",2014-01-01,"TSP",0.001638842311,"Historic","2C","Industrial Processes and Product Use","2C6","Zinc production","Zinc production"
"43691","B_Industry","2C6","Zinc production",2014-01-01,"Cd",0.000763113637,"Historic","2C","Industrial Processes and Product Use","2C6","Zinc production","Zinc production"
"43692","B_Industry","2C6","Zinc production",2014-01-01,"Zn",2.561647189552,"Historic","2C","Industrial Processes and Product Use","2C6","Zinc production","Zinc production"
"43693","B_Industry","2C6","Zinc production",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.082118468432,"Historic","2C","Industrial Processes and Product Use","2C6","Zinc production","Zinc production"
"43694","B_Industry","2C7a","Copper production",2014-01-01,"PM2.5",0.003061963609,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43695","B_Industry","2C7a","Copper production",2014-01-01,"PM10",0.004028899485,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43696","B_Industry","2C7a","Copper production",2014-01-01,"TSP",0.005156991341,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43697","B_Industry","2C7a","Copper production",2014-01-01,"BC",3.061964e-06,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43698","B_Industry","2C7a","Copper production",2014-01-01,"CO",0.230712827774,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43699","B_Industry","2C7a","Copper production",2014-01-01,"Pb",0.078689203633,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43700","B_Industry","2C7a","Copper production",2014-01-01,"Cd",0.004793197215,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43701","B_Industry","2C7a","Copper production",2014-01-01,"Hg",0.001,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43702","B_Industry","2C7a","Copper production",2014-01-01,"As",0.0012,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43703","B_Industry","2C7a","Copper production",2014-01-01,"Cu",0.024730578941,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43704","B_Industry","2C7a","Copper production",2014-01-01,"Ni",0.015885322698,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43705","B_Industry","2C7a","Copper production",2014-01-01,"Zn",0.12,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43706","B_Industry","2C7a","Copper production",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.003529980218,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43707","B_Industry","2C7a","Copper production",2014-01-01,"PCBs",0.00052836,"Historic","2C","Industrial Processes and Product Use","2C7","Copper production","Copper production"
"43708","B_Industry","2C7b","Nickel production",2014-01-01,"Ni",0.0227,"Historic","2C","Industrial Processes and Product Use","2C7","Nickel production","Nickel production"
"43709","B_Industry","2C7b","Nickel production",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.52785,"Historic","2C","Industrial Processes and Product Use","2C7","Nickel production","Nickel production"
"43710","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"NH3",0.003,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43711","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"PM2.5",0.304961121985,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43712","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"PM10",0.317738488254,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43713","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"TSP",0.345367922098,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43714","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"BC",NA,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43715","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"CO",0.357022,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43716","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Pb",4.059157571722,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43717","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Cd",0.099555206779,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43718","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Hg",0.246125458632,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43719","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"As",0.123804721947,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43720","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Cr",1.961213807266,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43721","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Cu",0.876867283567,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43722","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Ni",0.640549039858,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43723","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Se",0.297722211063,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43724","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"Zn",6.909351614224,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43725","B_Industry","2C7c","Other metal production (please specify in the IIR)",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.81913986101,"Historic","2C","Industrial Processes and Product Use","2C7","Other metal production","Other metal production"
"43726","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"PM2.5",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43727","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"PM10",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43728","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"TSP",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43729","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Pb",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43730","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Cd",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43731","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Hg",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43732","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"As",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43733","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Cr",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43734","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Cu",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43735","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Ni",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43736","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Se",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43737","B_Industry","2C7d","Storage, handling and transport of metal products 
(please specify in the IIR)",2014-01-01,"Zn",NA,"Historic","2C","Industrial Processes and Product Use","2C8","Storage, handling and transport of metal products  (please specify in the IIR)","Storage, handling and transport of metal products"
"43738","E_Solvents","2D3a","Domestic solvent use including fungicides",2014-01-01,"NMVOC",161.505663078376,"Historic","2D","Industrial Processes and Product Use","2D3","Domestic solvent use including fungicides","Domestic solvent use including fungicides"
"43739","E_Solvents","2D3a","Domestic solvent use including fungicides",2014-01-01,"NH3",1.207120554581,"Historic","2D","Industrial Processes and Product Use","2D3","Domestic solvent use including fungicides","Domestic solvent use including fungicides"
"43740","E_Solvents","2D3a","Domestic solvent use including fungicides",2014-01-01,"Hg",NA,"Historic","2D","Industrial Processes and Product Use","2D3","Domestic solvent use including fungicides","Domestic solvent use including fungicides"
"43741","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"NMVOC",1.428334019955,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43742","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"PM2.5",0.2041252,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43743","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"PM10",0.70388,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43744","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"TSP",0.748808510474,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43745","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"BC",0.0116351364,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43746","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"PCDD/ PCDF
(dioxins/ furans)",0.123179,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43747","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"benzo(a) pyrene",0.007789694588,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43748","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"benzo(k) fluoranthene",0.001295198625,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43749","B_Industry","2D3b","Road paving with asphalt",2014-01-01,"Total PAHs",0.009084893213,"Historic","2D","Industrial Processes and Product Use","2D3","Road paving and asphalt","Road paving and asphalt"
"43750","B_Industry","2D3c","Asphalt roofing",2014-01-01,"NMVOC",NA,"Historic","2D","Industrial Processes and Product Use","2D4","Asphalt roofing","Asphalt roofing"
"43751","E_Solvents","2D3d","Coating applications",2014-01-01,"NMVOC",86.971919366695,"Historic","2D","Industrial Processes and Product Use","2D3","Coating applications","Coating applications"
"43752","E_Solvents","2D3d","Coating applications",2014-01-01,"PM2.5",0.270928080248,"Historic","2D","Industrial Processes and Product Use","2D3","Coating applications","Coating applications"
"43753","E_Solvents","2D3d","Coating applications",2014-01-01,"PM10",0.661717029281,"Historic","2D","Industrial Processes and Product Use","2D3","Coating applications","Coating applications"
"43754","E_Solvents","2D3d","Coating applications",2014-01-01,"TSP",0.703954286315,"Historic","2D","Industrial Processes and Product Use","2D3","Coating applications","Coating applications"
"43755","E_Solvents","2D3e","Degreasing",2014-01-01,"NMVOC",12.338868321466,"Historic","2D","Industrial Processes and Product Use","2D3","Degreasing","Degreasing"
"43756","E_Solvents","2D3f","Dry cleaning",2014-01-01,"NMVOC",0.665698370166,"Historic","2D","Industrial Processes and Product Use","2D3","Dry Cleaning","Dry Cleaning"
"43757","E_Solvents","2D3g","Chemical products",2014-01-01,"NMVOC",12.003447761966,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43758","E_Solvents","2D3g","Chemical products",2014-01-01,"PM2.5",0.053776040813,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43759","E_Solvents","2D3g","Chemical products",2014-01-01,"PM10",0.153645830895,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43760","E_Solvents","2D3g","Chemical products",2014-01-01,"TSP",0.163453011554,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43761","E_Solvents","2D3g","Chemical products",2014-01-01,"benzo(a) pyrene",NA,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43762","E_Solvents","2D3g","Chemical products",2014-01-01,"benzo(b) fluoranthene",NA,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43763","E_Solvents","2D3g","Chemical products",2014-01-01,"benzo(k) fluoranthene",NA,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43764","E_Solvents","2D3g","Chemical products",2014-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43765","E_Solvents","2D3g","Chemical products",2014-01-01,"Total PAHs",NA,"Historic","2D","Industrial Processes and Product Use","2D3","Chemical Products","Chemical Products"
"43766","E_Solvents","2D3h","Printing",2014-01-01,"NMVOC",8.899643238859,"Historic","2D","Industrial Processes and Product Use","2D3","Printing","Printing"
"43767","E_Solvents","2D3i","Other solvent use (please specify in the IIR)",2014-01-01,"NMVOC",34.091303126192,"Historic","2D","Industrial Processes and Product Use","2D3","Other solvent use","Other solvent use"
"43768","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"NOx
(as NO2)",0.075891837209,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43769","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"NMVOC",0.196969786479,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43770","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"SOx 
(as SO2)",0.806049464655,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43771","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"NH3",0.168889383035,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43772","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"PM2.5",1.625911652178,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43773","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"PM10",2.112836835392,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43774","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"TSP",2.213408501622,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43775","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"BC",0.00494459278,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43776","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"CO",2.314924449739,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
"43777","E_Solvents","2G","Other product use (please specify in the IIR)",2014-01-01,"Pb",7.967706485498,"Historic","2G","Industrial Processes and Product Use","2G","Other product use (please specify in the IIR)","Other product use"
